2017-02-23 14:20:36,994 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@539d318: startup date [Thu Feb 23 14:20:36 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-23 17:20:46,045 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:20:46,047 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1cfa7a1f{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:20:46,058 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:20:46,060 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@6a16efbe{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:20:56,054 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:20:56,057 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@6a90b4ac{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:20:56,073 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:20:56,077 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@1923d72f{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:21:06,045 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:06,047 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3e090711{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:06,056 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:21:06,058 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7a014717{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:21:16,046 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:21:16,049 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7c8ba19a{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:21:16,060 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:21:16,062 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@5243b24e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:21:26,044 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:21:26,046 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@20990a82{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:21:26,059 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:26,061 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@589d84f4{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:36,043 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:21:36,045 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3fec4b54{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:21:36,059 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:21:36,061 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@18e1e5a7{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:21:46,041 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:21:46,053 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@6b6b4d0e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:21:46,063 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:21:46,066 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@72bb8a66{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:21:56,043 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:56,045 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3a58f24b{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:21:56,057 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:21:56,059 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@180cd053{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:22:06,045 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:06,048 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3b952f71{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:06,062 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:22:06,064 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4bbe5fc4{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:22:16,047 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:22:16,049 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@631a0332{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:22:16,061 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:22:16,063 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@56d53d52{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:22:26,040 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:22:26,042 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7ff8c665{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:22:26,052 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:26,055 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7b3925d9{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:36,041 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:22:36,044 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@79731a45{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:22:36,057 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:22:36,060 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@2ac899c5{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:22:46,040 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:22:46,042 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@ccd0f40{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:22:46,059 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:22:46,061 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@37edf412{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:22:56,038 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:56,044 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4bb3634{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:22:56,059 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:22:56,061 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7f0c5e1f{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:23:06,037 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:23:06,043 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@58947874{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:23:06,054 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:23:06,056 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7878e66e{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:23:16,038 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rdHost: 127.0.0.1...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:23:16,041 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4252adcf{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:23:16,063 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3427f59d[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>0.0.1:8161\r\nConne...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:23:16,065 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@37115f21{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-50
2017-02-23 17:23:26,043 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@44cbeb94[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:23:26,045 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4d4998e2{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-49
2017-02-23 17:23:26,057 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@7fd2f985[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:23:26,060 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@5aacb3f0{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-48
2017-02-23 17:23:36,037 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@2b71bc30[p=1,l=35,c=16384,r=34]={\x10<<<!\x00\x04MQTT\x04\xC2\x00\x14\x00\x04test...admin\x00\x08password>>>rd0.0.1:8161\r\nCon...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:23:36,040 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@5c6cd7a7{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-51
2017-02-23 17:23:36,057 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@ecb00d4[p=1,l=37,c=16384,r=36]={\x10<<<#\x00\x06MQIsdp\x03\xC2\x00\x14\x00\x04te...admin\x00\x08password>>>Host: 127.0.0.1:8...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:23:36,060 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@132e3756{r=0,c=false,a=IDLE,uri=-} | org.eclipse.jetty.http.HttpParser | qtp1548155174-57
2017-02-23 17:29:23,270 | WARN  | Transport Connection to: tcp://10.103.112.37:59909 failed: java.io.IOException: Frame size of 257 MB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.112.37:59909@61616
2017-02-23 17:29:23,286 | WARN  | Transport Connection to: tcp://10.103.112.37:59910 failed: java.io.IOException: Frame size of 257 MB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.112.37:59910@61616
2017-02-23 17:29:24,962 | WARN  | Transport Connection to: tcp://10.103.112.37:59913 failed: java.io.IOException: Frame size of 257 MB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.112.37:59913@61616
2017-02-23 17:29:24,980 | WARN  | Transport Connection to: tcp://10.103.112.37:59914 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.112.37:59914@61616
2017-02-23 17:33:03,310 | WARN  | Transport Connection to: tcp://127.0.0.1:60155 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60155@61616
2017-02-23 17:33:05,733 | WARN  | Transport Connection to: tcp://127.0.0.1:57799 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57799@61616
2017-02-23 17:33:07,745 | WARN  | Transport Connection to: tcp://127.0.0.1:57446 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57446@61616
2017-02-23 17:33:25,156 | WARN  | Exception occurred processing: 
MQTTFrame { type: unknown, qos: AT_MOST_ONCE, dup:false }: org.apache.activemq.transport.mqtt.MQTTProtocolException: Unknown MQTTFrame type: 0 | org.apache.activemq.transport.mqtt.MQTTProtocolConverter | ActiveMQ Transport: tcp:///127.0.0.1:60387@1883
2017-02-23 17:33:55,176 | WARN  | Transport Connection to: tcp://127.0.0.1:60387 failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>60000) long: tcp://127.0.0.1:60387 | org.apache.activemq.broker.TransportConnection.Transport | MQTTInactivityMonitor Async Task: java.util.concurrent.ThreadPoolExecutor$Worker@4f49205[State = -1, empty queue]
2017-02-23 17:34:46,894 | WARN  | Exception occurred processing: 
MQTTFrame { type: unknown, qos: AT_MOST_ONCE, dup:false }: org.apache.activemq.transport.mqtt.MQTTProtocolException: Unknown MQTTFrame type: 0 | org.apache.activemq.transport.mqtt.MQTTProtocolConverter | ActiveMQ Transport: tcp:///127.0.0.1:60712@1883
2017-02-23 17:35:16,893 | WARN  | Transport Connection to: tcp://127.0.0.1:60712 failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>60000) long: tcp://127.0.0.1:60712 | org.apache.activemq.broker.TransportConnection.Transport | MQTTInactivityMonitor Async Task: java.util.concurrent.ThreadPoolExecutor$Worker@41f60cff[State = -1, empty queue]
2017-02-23 17:36:48,747 | WARN  | Exception occurred processing: 
